Execucao em 22/12/2025 00:18
0;8.07576435;7.90238356
1;7.88220202;7.77394710
2;7.69910268;7.65411674
3;7.52513075;7.54209553
4;7.35957005;7.43708196
5;7.20174269;7.33848829
6;7.05094188;7.24567127
7;6.90665855;7.15816596
8;6.76844901;7.07551083
9;6.63586951;6.99727466
10;6.50832910;6.92309331
11;6.38558383;6.85263659
12;6.26728803;6.78558222
13;6.15327076;6.72169408
14;6.04297144;6.66069423
15;5.93629658;6.60238199
16;5.83317244;6.54653881
17;5.73323215;6.49302698
18;5.63616464;6.44167387
19;5.54215602;6.39231544
20;5.45057508;6.34485213
21;5.36171400;6.29916417
22;5.27512940;6.25513340
23;5.19108706;6.21267196
24;5.10902091;6.17167049
25;5.02932360;6.13205575
26;4.95146763;6.09380774
27;4.87563409;6.05683298
28;4.80148636;6.02103796
29;4.72932102;5.98636329
30;4.65882394;5.95282487
31;4.59007708;5.92030224
32;4.52290988;5.88877932
33;4.45716699;5.85822586
34;4.39295177;5.82857153
35;4.33024622;5.79980331
36;4.26905481;5.77185268
37;4.20899831;5.74476773
38;4.15033613;5.71845233
39;4.09275021;5.69287212
40;4.03678832;5.66803330
41;3.98198178;5.64387272
42;3.92798986;5.62040424
43;3.87550669;5.59756107
44;3.82398133;5.57535880
45;3.77357791;5.55373889
46;3.72405172;5.53273218
47;3.67567934;5.51227045
48;3.62828750;5.49236451
49;3.58179487;5.47299712
50;3.53635379;5.45414492
51;3.49165340;5.43577481
52;3.44799761;5.41789410
53;3.40505721;5.40046259
54;3.36311558;5.38349875
55;3.32174468;5.36696280
56;3.28126854;5.35084050
57;3.24171507;5.33514930
58;3.20279339;5.31986709
59;3.16457223;5.30494539
60;3.12711448;5.29040064
61;3.09030701;5.27619285
62;3.05433079;5.26237206
63;3.01865773;5.24887693
64;2.98402111;5.23573389
65;2.94977267;5.22290668
66;2.91630333;5.21041248
67;2.88319580;5.19821656
68;2.85094606;5.18631298
69;2.81922085;5.17468910
70;2.78813457;5.16333682
71;2.75719656;5.15226967
72;2.72722631;5.14150298
73;2.69746059;5.13097364
74;2.66830891;5.12070130
75;2.63971106;5.11064798
76;2.61156504;5.10083800
77;2.58386751;5.09125089
78;2.55673850;5.08190875
79;2.52989531;5.07277335
80;2.50359629;5.06386105
81;2.47762164;5.05515143
82;2.45212723;5.04664503
83;2.42699641;5.03834854
84;2.40255377;5.03022805
85;2.37815962;5.02230534
86;2.35423797;5.01454979
87;2.33079349;5.00698674
88;2.30761079;4.99958288
89;2.28483356;4.99235649
90;2.26243400;4.98529095
91;2.24027404;4.97839741
92;2.21859437;4.97166166
93;2.19705928;4.96508250
94;2.17612423;4.95864165
95;2.15533807;4.95235608
96;2.13490063;4.94621620
97;2.11465991;4.94019518
98;2.09484393;4.93429809
99;2.07510523;4.92856064
100;2.05597370;4.92296514
101;2.03692260;4.91749441
102;2.01816050;4.91215087
103;1.99980736;4.90691057
104;1.98146677;4.90179981
105;1.96354686;4.89679081
106;1.94579629;4.89188955
107;1.92845009;4.88710940
108;1.91127889;4.88241662
109;1.89434959;4.87784209
110;1.87757909;4.87335553
111;1.86107300;4.86898985
112;1.84483004;4.86471355
113;1.82887895;4.86054704
114;1.81300655;4.85646921
115;1.79744667;4.85246132
116;1.78198685;4.84856017
117;1.76677957;4.84474381
118;1.75176763;4.84099635
119;1.73707472;4.83735661
120;1.72236130;4.83380355
121;1.70814254;4.83032557
122;1.69375444;4.82694203
123;1.67986517;4.82361080
124;1.66600559;4.82035978
125;1.65243065;4.81719418
126;1.63885445;4.81409967
127;1.62552027;4.81107567
128;1.61242317;4.80809768
129;1.59940318;4.80518828
130;1.58663468;4.80237606
131;1.57390113;4.79961064
132;1.56145406;4.79690552
133;1.54910351;4.79426046
134;1.53699061;4.79167262
135;1.52509914;4.78915490
136;1.51303434;4.78669034
137;1.50135322;4.78427217
138;1.48978229;4.78192829
139;1.47834879;4.77962995
140;1.46709398;4.77739657
141;1.45587987;4.77519411
